"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value"
"195",-0.345354283394624,0.0311343774744102,-0.0231331669559297,0.00170110818512592,1.42920034043946e-27,6.99514194500063e-40
"196",-0.346434174176553,0.03116421422288,-0.0233102924457749,0.00170261796362401,1.1155135690288e-27,2.27390227407685e-40
"197",-0.347703800732881,0.031190581620131,-0.0234752160242492,0.00170393785204675,8.06866961771668e-28,7.89392893942547e-41
"198",-0.348875685015077,0.0312137536635498,-0.0236452698423854,0.00170513373326579,5.95729033656296e-28,2.59855632923216e-41
"199",-0.35018108776993,0.0312345139250476,-0.0238122080548956,0.00170625443806815,4.16760438178789e-28,8.65077673725859e-42
"200",-0.351369655879373,0.0312586147566069,-0.0239871335381449,0.00170758349049388,3.06919440265331e-28,2.76451112788988e-42
"201",-0.352267410337578,0.0312844314604771,-0.0241824470751772,0.0017090408345352,2.50768429930051e-28,7.67584019311057e-43
"202",-0.352992175030574,0.0313122094524233,-0.0243910655003135,0.00171062442986197,2.18761093563631e-28,1.94806069903783e-43
"203",-0.353546681234625,0.031345371582404,-0.0246091659752761,0.00171252805579769,2.06230230537048e-28,4.74283305342406e-44
"204",-0.354103053679781,0.0313810854985379,-0.0248270983596065,0.00171459143481838,1.96199721407185e-28,1.17053599047272e-44
"205",-0.354722165192202,0.031416659703257,-0.025044391637369,0.00171661358585522,1.82702710948693e-28,2.87701649516947e-45
"206",-0.355387267474065,0.0314518378151387,-0.0252605620030988,0.0017185869650476,1.67310079630029e-28,7.06206236512355e-46
"207",-0.35626153162716,0.031485487437662,-0.0254639476785677,0.00172047626964677,1.42064827256857e-28,1.8835536961183e-46
"208",-0.356970557158009,0.0315232916517259,-0.0256781957327324,0.00172257953811885,1.29525383993918e-28,4.72186955953409e-47
"209",-0.357617064576978,0.031568804671713,-0.0258967249254434,0.0017251256422266,1.24174600248051e-28,1.20083994851304e-47
"210",-0.358527495840082,0.0316202429146893,-0.0261017988629717,0.00172796991853269,1.11497798432045e-28,3.49409301714523e-48
"211",-0.35942619622648,0.031674967121751,-0.0263075054601168,0.00173096845361071,1.01792734999088e-28,1.02871918654178e-48
"212",-0.360426705359639,0.0317296413909704,-0.0265063683747428,0.00173399357019883,8.98438320437084e-29,3.1991344398679e-49
"213",-0.361676386019367,0.0317918504572328,-0.0266901150415438,0.0017374076576401,7.51270816341255e-29,1.16964439743649e-49
"214",-0.362924115889483,0.0318550783041271,-0.0268726937060742,0.0017408283571081,6.31363261622107e-29,4.32079922809964e-50
"215",-0.364263116359933,0.031912072536633,-0.0270512436756157,0.00174390321990996,5.02984545924146e-29,1.58074838161496e-50
"216",-0.365409166668518,0.0319628764057428,-0.0272414120964157,0.00174665252350736,4.17504868533859e-29,5.08345276819693e-51
